! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Thursday, 17 July 2025 13:44:53
! TIMEZONE 
! NAME Keysight Technologies
! MODEL N9914A
! SERIAL MY56072415
! FIRMWARE_VERSION A.09.56
! CORRECTION 
! Application SA
! SA Frequency Scan
!  CenterFreq 86000000
!  SpanFreq 2000000
!  Num TracePoints 401
!  ResolutionBW 15000
!  VideoBW 15000
!  RF Attenuation 0
!  Preamp OFF
!  External Gain 0
!  Detector Positive
!  TraceAvgCount 1 / 1
! Trace TIMESTAMP: 2025-07-17 13:43:27Z
! Trace GPS Info...
! GPS Latitude: 
! GPS Longitude: 
! GPS Elevation (m): 
! GPS Seconds Since Last Read: 
! CHECKSUM 1302633495
! DATA Freq,SA Clear-Write,SA Blank,SA Blank,SA Blank
! FREQ UNIT Hz
! DATA UNIT dBm
BEGIN
85000000,-96.2342147827148,0,0,0
85005000,-94.3901596069336,0,0,0
85010000,-96.175178527832,0,0,0
85015000,-101.50032043457,0,0,0
85020000,-105.638511657715,0,0,0
85025000,-100.934539794922,0,0,0
85030000,-98.7859497070313,0,0,0
85035000,-100.005081176758,0,0,0
85040000,-104.956169128418,0,0,0
85045000,-116.813842773437,0,0,0
85050000,-114.4326171875,0,0,0
85055000,-108.463279724121,0,0,0
85060000,-104.675270080566,0,0,0
85065000,-101.253288269043,0,0,0
85070000,-99.427116394043,0,0,0
85075000,-99.0751113891602,0,0,0
85080000,-99.5719833374023,0,0,0
85085000,-100.110687255859,0,0,0
85090000,-100.853637695312,0,0,0
85095000,-102.74210357666,0,0,0
85100000,-107.194625854492,0,0,0
85105000,-115.700721740723,0,0,0
85110000,-111.078018188477,0,0,0
85115000,-106.123794555664,0,0,0
85120000,-104.559020996094,0,0,0
85125000,-104.953659057617,0,0,0
85130000,-104.966651916504,0,0,0
85135000,-103.553428649902,0,0,0
85140000,-102.776702880859,0,0,0
85145000,-103.212173461914,0,0,0
85150000,-104.357498168945,0,0,0
85155000,-105.796371459961,0,0,0
85160000,-106.953125,0,0,0
85165000,-107.900009155273,0,0,0
85170000,-110.386741638184,0,0,0
85175000,-108.238891601562,0,0,0
85180000,-101.655380249023,0,0,0
85185000,-98.1248931884766,0,0,0
85190000,-97.3358688354492,0,0,0
85195000,-99.4234924316406,0,0,0
85200000,-104.447593688965,0,0,0
85205000,-109.138725280762,0,0,0
85210000,-110.445068359375,0,0,0
85215000,-114.055755615234,0,0,0
85220000,-116.167655944824,0,0,0
85225000,-112.111274719238,0,0,0
85230000,-108.677085876465,0,0,0
85235000,-112.706909179687,0,0,0
85240000,-120.525047302246,0,0,0
85245000,-100.424026489258,0,0,0
85250000,-96.0963821411133,0,0,0
85255000,-95.245964050293,0,0,0
85260000,-97.7534484863281,0,0,0
85265000,-105.066398620605,0,0,0
85270000,-111.649070739746,0,0,0
85275000,-105.221160888672,0,0,0
85280000,-102.822265625,0,0,0
85285000,-101.879386901855,0,0,0
85290000,-100.773765563965,0,0,0
85295000,-100.260536193848,0,0,0
85300000,-100.781265258789,0,0,0
85305000,-101.487274169922,0,0,0
85310000,-100.770545959473,0,0,0
85315000,-98.5071716308594,0,0,0
85320000,-96.9082794189453,0,0,0
85325000,-97.8818817138672,0,0,0
85330000,-103.439468383789,0,0,0
85335000,-110.633338928223,0,0,0
85340000,-100.495155334473,0,0,0
85345000,-97.3230895996094,0,0,0
85350000,-96.6299591064453,0,0,0
85355000,-97.6296234130859,0,0,0
85360000,-101.206741333008,0,0,0
85365000,-106.403854370117,0,0,0
85370000,-104.257080078125,0,0,0
85375000,-102.006500244141,0,0,0
85380000,-101.732574462891,0,0,0
85385000,-103.039611816406,0,0,0
85390000,-107.25659942627,0,0,0
85395000,-112.178329467773,0,0,0
85400000,-104.168128967285,0,0,0
85405000,-99.7013244628906,0,0,0
85410000,-98.0706939697266,0,0,0
85415000,-97.8616256713867,0,0,0
85420000,-99.9188461303711,0,0,0
85425000,-102.684707641602,0,0,0
85430000,-99.0588607788086,0,0,0
85435000,-95.6387634277344,0,0,0
85440000,-95.1914672851563,0,0,0
85445000,-98.5973739624023,0,0,0
85450000,-107.409477233887,0,0,0
85455000,-111.011177062988,0,0,0
85460000,-103.052810668945,0,0,0
85465000,-101.324501037598,0,0,0
85470000,-103.192459106445,0,0,0
85475000,-109.458396911621,0,0,0
85480000,-106.254486083984,0,0,0
85485000,-102.54182434082,0,0,0
85490000,-103.408622741699,0,0,0
85495000,-104.158546447754,0,0,0
85500000,-100.296295166016,0,0,0
85505000,-97.6229629516602,0,0,0
85510000,-98.2898559570313,0,0,0
85515000,-100.085136413574,0,0,0
85520000,-100.746452331543,0,0,0
85525000,-103.924011230469,0,0,0
85530000,-106.042053222656,0,0,0
85535000,-99.8602294921875,0,0,0
85540000,-96.7539443969727,0,0,0
85545000,-97.1215057373047,0,0,0
85550000,-99.5641632080078,0,0,0
85555000,-103.085586547852,0,0,0
85560000,-102.753257751465,0,0,0
85565000,-100.99959564209,0,0,0
85570000,-100.496231079102,0,0,0
85575000,-100.211067199707,0,0,0
85580000,-100.426231384277,0,0,0
85585000,-101.853294372559,0,0,0
85590000,-103.071189880371,0,0,0
85595000,-103.276008605957,0,0,0
