! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Friday, 18 July 2025 14:46:11
! TIMEZONE 
! NAME Keysight Technologies
! MODEL N9914A
! SERIAL MY56072415
! FIRMWARE_VERSION A.09.56
! CORRECTION 
! Application SA
! SA Frequency Scan
!  CenterFreq 86000000
!  SpanFreq 2000000
!  Num TracePoints 401
!  ResolutionBW 1500
!  VideoBW 1500
!  RF Attenuation 0
!  Preamp OFF
!  External Gain 0
!  Detector Average
!  TraceAvgCount 15 / 15
! Trace TIMESTAMP: 2025-07-18 14:46:03Z
! Trace GPS Info...
! GPS Latitude: 
! GPS Longitude: 
! GPS Elevation (m): 
! GPS Seconds Since Last Read: 
! CHECKSUM 1560381130
! DATA Freq,SA Average
! FREQ UNIT Hz
! DATA UNIT dBm
BEGIN
85000000,-111.140630770133
85005000,-111.479568219172
85010000,-111.156537156952
85015000,-110.519347127892
85020000,-111.226440454799
85025000,-111.385787346472
85030000,-110.64146647422
85035000,-111.060861815188
85040000,-111.161562852757
85045000,-111.011003739558
85050000,-111.375716792623
85055000,-110.966735214752
85060000,-110.69450388273
85065000,-110.491628119115
85070000,-111.03665027054
85075000,-111.214974582442
85080000,-111.28849646136
85085000,-112.104647350212
85090000,-110.891556419143
85095000,-110.862222760267
85100000,-111.40163318933
85105000,-111.396889789478
85110000,-110.830801322128
85115000,-111.587049420121
85120000,-110.845292895601
85125000,-110.574152146607
85130000,-111.285199864127
85135000,-111.605461176689
85140000,-111.478580138578
85145000,-110.988984401261
85150000,-110.359770598428
85155000,-111.175794762319
85160000,-112.123123958856
85165000,-112.014593456498
85170000,-110.853148239341
85175000,-111.583527667092
85180000,-110.331086712483
85185000,-110.952921767361
85190000,-111.152037051481
85195000,-111.245371063831
85200000,-111.01583514329
85205000,-110.93977160459
85210000,-111.582841168153
85215000,-111.073365882552
85220000,-111.306698332842
85225000,-110.884726127761
85230000,-111.376837898502
85235000,-110.675791599178
85240000,-110.812957911239
85245000,-111.433534854679
85250000,-110.450615206124
85255000,-110.748755253558
85260000,-110.482150404136
85265000,-110.265369888839
85270000,-111.046013814738
85275000,-112.101199380573
85280000,-111.051923450854
85285000,-110.312279206652
85290000,-111.098618142565
85295000,-110.527380399707
85300000,-110.75360668687
85305000,-111.429228297137
85310000,-110.704004416689
85315000,-110.505689745327
85320000,-111.920609003742
85325000,-112.097407056202
85330000,-110.260738454335
85335000,-111.332783444299
85340000,-111.473543373408
85345000,-110.866994324128
85350000,-110.457974012671
85355000,-111.714963967194
85360000,-111.728913662803
85365000,-111.562532655981
85370000,-110.551453976245
85375000,-110.048012461475
85380000,-111.082298386366
85385000,-111.117375533442
85390000,-110.48648808625
85395000,-111.59213793955
85400000,-110.695095442191
85405000,-111.888575182293
85410000,-110.869279852711
85415000,-110.17041683205
85420000,-112.016319816284
85425000,-110.615988589473
85430000,-110.939983660819
85435000,-111.275014103069
85440000,-111.429801560044
85445000,-110.252493666059
85450000,-111.184568818281
85455000,-111.089718335355
85460000,-110.921483239442
85465000,-111.324406585163
85470000,-110.587041094293
85475000,-110.990953689229
85480000,-110.939511296675
85485000,-111.19541672103
85490000,-111.490586184829
85495000,-111.277141636577
85500000,-111.393194629882
85505000,-110.263764180034
85510000,-111.107670160079
85515000,-111.292295839228
85520000,-111.727680965307
85525000,-111.207903832145
85530000,-111.082988013698
85535000,-111.334064667357
85540000,-111.065002302229
85545000,-111.242795197114
85550000,-110.924001102944
85555000,-111.367559135598
85560000,-111.300238609288
85565000,-110.04169218885
