! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Friday, 18 July 2025 14:54:40
! TIMEZONE 
! NAME Keysight Technologies
! MODEL N9914A
! SERIAL MY56072415
! FIRMWARE_VERSION A.09.56
! CORRECTION 
! Application SA
! SA Frequency Scan
!  CenterFreq 86000000
!  SpanFreq 2000000
!  Num TracePoints 401
!  ResolutionBW 1500
!  VideoBW 1500
!  RF Attenuation 0
!  Preamp OFF
!  External Gain 0
!  Detector Average
!  TraceAvgCount 15 / 15
! Trace TIMESTAMP: 2025-07-18 14:54:35Z
! Trace GPS Info...
! GPS Latitude: 
! GPS Longitude: 
! GPS Elevation (m): 
! GPS Seconds Since Last Read: 
! CHECKSUM 1368547431
! DATA Freq,SA Average
! FREQ UNIT Hz
! DATA UNIT dBm
BEGIN
85000000,-105.532352282922
85005000,-106.347097368608
85010000,-105.894160148259
85015000,-105.718720953927
85020000,-106.524779329571
85025000,-105.3240455321
85030000,-107.146778381327
85035000,-105.811920933347
85040000,-105.717637419831
85045000,-105.672578791876
85050000,-105.352560512496
85055000,-105.915550041391
85060000,-105.374963979879
85065000,-105.685476156978
85070000,-105.93695786563
85075000,-105.943656941345
85080000,-105.172962800587
85085000,-105.152550426673
85090000,-105.117752400505
85095000,-105.126155021162
85100000,-104.537580964959
85105000,-104.663991571555
85110000,-105.099793978584
85115000,-105.081861881386
85120000,-105.357834955844
85125000,-105.85628950529
85130000,-105.663857411959
85135000,-104.464032528024
85140000,-104.920483609735
85145000,-105.823099787896
85150000,-104.493825386846
85155000,-105.087590501921
85160000,-105.609684122296
85165000,-105.93180266196
85170000,-105.201471044399
85175000,-104.82514198987
85180000,-104.962598605847
85185000,-105.047651214918
85190000,-103.897907929433
85195000,-104.631012090585
85200000,-105.295055460852
85205000,-104.316237649548
85210000,-105.557834202636
85215000,-104.638838836439
85220000,-104.352573070835
85225000,-104.891884546951
85230000,-104.292326639699
85235000,-103.315605463101
85240000,-103.70165675761
85245000,-103.878641878485
85250000,-103.934143910301
85255000,-104.147709587585
85260000,-104.39193086181
85265000,-104.472936763807
85270000,-104.156264099142
85275000,-103.09190980635
85280000,-103.931582516506
85285000,-103.612672926193
85290000,-104.192667673107
85295000,-103.437804330669
85300000,-103.850174565566
85305000,-103.811037131821
85310000,-103.990700161116
85315000,-103.305480179254
85320000,-102.803842463689
85325000,-103.298527569678
85330000,-103.660679121872
85335000,-103.118995552085
85340000,-103.606042674096
85345000,-102.361110119583
85350000,-102.278937069058
85355000,-102.485223090882
85360000,-102.209276750283
85365000,-102.11648940915
85370000,-101.531884639276
85375000,-102.082557290653
85380000,-102.059416929968
85385000,-102.742641717409
85390000,-102.184789395707
85395000,-102.834638255347
85400000,-102.386310025989
85405000,-101.774929446705
85410000,-102.097177237717
85415000,-101.839124586253
85420000,-100.418575937946
85425000,-102.433500159599
85430000,-101.966120838548
85435000,-102.01316202743
85440000,-101.332710127554
85445000,-101.37834229104
85450000,-101.980551529974
85455000,-101.130632360549
85460000,-100.025499526263
85465000,-100.945588908222
85470000,-101.359384759954
85475000,-100.711223452158
85480000,-100.273360646803
85485000,-100.097243911907
85490000,-100.15386113923
85495000,-101.034125090142
85500000,-100.860850447956
85505000,-100.891700441651
85510000,-100.037034741348
85515000,-99.9795148097158
85520000,-99.9336224654631
85525000,-99.7718765666411
85530000,-99.8763420141354
85535000,-99.8086662954098
85540000,-99.4996633973479
85545000,-99.5915387601142
85550000,-99.7371164606387
85555000,-99.8253521120801
85560000,-98.7165050651439
85565000,-98.8341275371436
85570000,-99.5551741642106
85575000,-98.8968267498426
85580000,-98.4162105771503
85585000,-98.6549914911517
85590000,-97.9860474188453
85595000,-98.9905314489831
85600000,-99.3452782045551
85605000,-98.475136146647
85610000,-97.6416480257957
85615000,-98.6974857272693
85620000,-98.2227150341939
85625000,-98.4836737674116
85630000,-97.3551982031532
85635000,-97.7646824133147
85640000,-97.0949069864589
85645000,-96.2521799405867
85650000,-96.3834135659542
85655000,-96.9094425431069
85660000,-96.6722412707748
85665000,-96.9336278402477
85670000,-96.9784602278836
85675000,-96.7708179856049
85680000,-97.2391564559328
85685000,-95.9733912481258
85690000,-96.6382261547714
85695000,-95.9514743181953
85700000,-95.1291932554485
85705000,-95.993422000413
85710000,-95.7464983157403
85715000,-95.7145462428175
85720000,-95.9360709280295
85725000,-96.2327706889205
85730000,-95.1465446216779
85735000,-94.6527888783033
85740000,-95.4393376773709
85745000,-94.5648778188821
85750000,-94.0256729932324
85755000,-93.9441297264773
85760000,-94.2626547585121
85765000,-93.4544634813793
85770000,-94.0343132688102
85775000,-93.7262329294033
85780000,-93.1978049054074
85785000,-92.8257486638329
85790000,-92.714616887335
85795000,-92.4559089358262
85800000,-92.2367413994655
85805000,-90.2262858862552
85810000,-89.9981624801041
85815000,-90.3039947200462
85820000,-90.084337703423
85825000,-90.4085566589927
85830000,-89.0474855142355
85835000,-89.2550208795551
85840000,-88.6990210248263
85845000,-87.3423234746081
85850000,-86.0755919720719
85855000,-86.4041598942288
85860000,-85.8749553132284
85865000,-86.6396034822759
85870000,-85.141956794861
85875000,-85.8366310038444
85880000,-85.0357068701228
85885000,-84.7959070861931
85890000,-84.2898315692199
85895000,-84.2803689987086
85900000,-83.2030776224084
85905000,-83.9380776180325
85910000,-84.0669145540103
85915000,-82.9610091927629
85920000,-81.8715684685683
85925000,-83.0815574602437
85930000,-83.9113008913736
85935000,-82.3463009774971
85940000,-82.3909377742696
85945000,-83.1746613536605
85950000,-82.1334975700346
85955000,-81.5089463907846
85960000,-81.8498989434899
85965000,-81.3041827414211
85970000,-81.6390971250815
85975000,-81.1517508546759
85980000,-80.9086816051282
85985000,-81.8767461015482
85990000,-82.105930715662
85995000,-81.4175797516468
86000000,-80.1548204321134
86005000,-81.2623861667677
86010000,-81.7555602683596
86015000,-81.3448652693997
86020000,-81.9452272164759
86025000,-81.4057865613637
86030000,-81.2008927639605
86035000,-81.0062350543829
86040000,-81.661149992469
86045000,-81.7589601924936
86050000,-81.9613833458908
86055000,-81.7902274801173
86060000,-82.1904462319101
86065000,-81.6814325260424
86070000,-81.9547279538727
86075000,-83.0453921399196
86080000,-82.0874360074436
86085000,-82.2402384463798
86090000,-84.0863323548736
86095000,-83.5993274604053
86100000,-84.1913912533645
86105000,-83.6299841379102
86110000,-85.2398348091621
86115000,-84.3822603477288
86120000,-84.8783883001105
86125000,-85.8052849755829
86130000,-85.9427192826767
86135000,-86.3005335250796
86140000,-86.8488037375454
86145000,-86.7371505210994
86150000,-86.5612175436053
86155000,-87.6482624844988
86160000,-88.4046052551115
86165000,-88.6403357700526
86170000,-88.8586177239583
86175000,-90.0150903587648
86180000,-88.8867751054081
86185000,-89.4470559877659
86190000,-89.6328947684343
86195000,-90.0836284935561
86200000,-91.6920828290029
86205000,-91.9853032115768
86210000,-91.9603825273543
86215000,-91.852353275726
86220000,-91.9023943821827
86225000,-92.8249841714891
86230000,-92.611605959861
86235000,-93.1650063626657
86240000,-94.5602533816331
86245000,-93.9564624993478
86250000,-95.2435193956974
86255000,-94.5105668929046
86260000,-95.2165146497971
86265000,-95.8855648442104
86270000,-95.9139511303919
86275000,-95.8293245638247
86280000,-94.5309111487782
86285000,-95.7635563917822
86290000,-96.5286639030332
86295000,-95.5064477721252
86300000,-96.0908310705863
86305000,-95.3934435906563
86310000,-96.5159048284706
86315000,-96.0704127973183
86320000,-95.9394445898225
86325000,-95.6053948642692
86330000,-94.9469919189663
86335000,-97.1924257716058
86340000,-97.2343845513842
86345000,-96.9009360698795
86350000,-96.3945685347626
86355000,-97.3880630788894
86360000,-95.8440061384929
86365000,-97.1004861279976
86370000,-96.8430352463634
86375000,-96.924318170167
86380000,-97.1703402708915
86385000,-98.0459217344363
86390000,-97.8830831274167
86395000,-98.3142017248066
86400000,-98.3203052524472
86405000,-98.9370679010381
86410000,-98.443623812846
86415000,-98.5543123452977
86420000,-98.8640347042696
86425000,-98.4782416644296
86430000,-99.3766462507553
86435000,-99.3496141304951
86440000,-99.2694325716384
86445000,-99.8707823670002
86450000,-100.093913086692
86455000,-99.3091295326538
86460000,-99.9575852489867
86465000,-99.3245096156923
86470000,-99.0712589955547
86475000,-100.744564325864
86480000,-100.739044917973
86485000,-99.6488833350726
86490000,-99.6929594570044
86495000,-100.424342673327
86500000,-100.941151667257
86505000,-100.448872756629
86510000,-101.206269182031
86515000,-100.624632423089
86520000,-100.471575722178
86525000,-100.223477486043
86530000,-100.557819362274
86535000,-101.587415856444
86540000,-100.817026707033
86545000,-101.343442773948
86550000,-101.219624700553
86555000,-101.208041943335
86560000,-101.79586149479
86565000,-101.771523702888
86570000,-101.651401145407
86575000,-101.379229808015
86580000,-101.145491967337
86585000,-100.966390970545
86590000,-102.601147162731
86595000,-102.332567149515
86600000,-101.387868266609
86605000,-102.267270954531
86610000,-101.43207566796
86615000,-102.22859934185
86620000,-103.46810389692
86625000,-103.419944352222
86630000,-103.285243246378
86635000,-102.755893061974
86640000,-103.287690953139
86645000,-102.387200551545
86650000,-102.866493727484
86655000,-102.653980364448
86660000,-104.449555525684
86665000,-102.9720077663
86670000,-102.893187632822
86675000,-102.965588718744
86680000,-103.436386521588
86685000,-103.578461219896
86690000,-103.721940577872
86695000,-103.697159436803
86700000,-103.454664608991
86705000,-102.60970656656
86710000,-103.169797290616
86715000,-103.572482840648
86720000,-103.381150323326
86725000,-103.023173853987
86730000,-102.979728222241
86735000,-104.136302823079
86740000,-104.585291393114
86745000,-104.472918549458
86750000,-104.600471236107
86755000,-103.45553791533
86760000,-104.02935100683
86765000,-103.751483343975
86770000,-104.137594553091
86775000,-104.633044333091
86780000,-103.533237261179
86785000,-104.475517656322
86790000,-104.963549673334
86795000,-104.607142173295
86800000,-104.309182041061
86805000,-104.659674545163
86810000,-105.18994231143
86815000,-104.328834217006
86820000,-104.246439053515
86825000,-103.567013191601
86830000,-104.314471739606
86835000,-104.917030307768
86840000,-103.93573514601
86845000,-104.724187237956
86850000,-104.32523520528
86855000,-103.994823340461
86860000,-103.777103773234
86865000,-104.98069090821
86870000,-105.342830563463
86875000,-105.665885414732
86880000,-104.995902831173
86885000,-104.86567766603
86890000,-104.044695903743
86895000,-104.582129202452
86900000,-104.111436482841
86905000,-105.496880745639
86910000,-105.350994379802
86915000,-104.969837428443
86920000,-104.962595961155
86925000,-105.214993239288
86930000,-105.08586229696
86935000,-104.502106911566
86940000,-105.591181623067
86945000,-105.089294797078
86950000,-105.086369076133
86955000,-105.082529678473
86960000,-105.836542070663
86965000,-105.375084033007
86970000,-105.403014764437
86975000,-105.28511537439
86980000,-105.127620049
86985000,-105.380131515766
86990000,-104.783985986929
86995000,-105.807047458501
87000000,-105.657418070813
END
